id,time,divorced,hiseduc,hereduc,heblack,sheblack,hisage,agediff
7144,1,0,14,14,0,0,18.5,2.3519999980926514
7147,1,0,15,15,0,0,24.496000289916992,2.3519999980926514
7149,3,1,14,16,0,0,22.507999420166016,3.750999927520752
7151,3,0,14,12,0,0,20.834999084472656,3.747999906539917
7154,3,0,11,11,0,0,17.086999893188477,2.3519999980926514
7161,1,0,13,16,0,0,28.336999893188477,35.58100128173828
7179,1,1,12,12,0,0,18.75200080871582,2.3519999980926514
7192,2,0,8,8,0,0,14.70199966430664,2.3519999980926514
7195,4,0,14,14,0,0,25.00200080871582,2.3519999980926514
7197,3,0,12,12,0,0,30.000999450683594,2.3519999980926514
7201,1,0,12,12,0,0,33.5,2.3519999980926514
7204,1,0,12,12,0,0,29.5,2.3519999980926514
7207,3,0,12,12,0,0,37.16899871826172,2.3519999980926514
7210,1,1,16,16,0,0,27.583999633789063,2.3519999980926514
7217,1,0,11,14,0,0,22.051000595092773,0.11999999731779099
7219,1,0,12,12,0,0,30.5,2.3519999980926514
7227,2,0,18,18,0,0,21.5,2.3519999980926514
7231,1,1,15,15,1,1,20.49799919128418,2.3519999980926514
7233,1,1,18,18,0,1,24.170000076293945,2.3519999980926514
7236,1,1,12,12,0,0,35.499000549316406,2.3519999980926514
7239,1,0,8,8,0,0,22.14900016784668,2.3519999980926514
7243,2,0,12,12,0,0,24.589000701904297,-2.000999927520752
7249,5,0,12,12,0,0,22.003999710083008,-2.1659998893737793
7251,5,0,12,12,0,0,18.24799919128418,6.341000080108643
7253,9,0,12,14,0,0,22.582000732421875,0.2460000067949295
7257,2,1,12,12,0,0,21.836999893188477,32.999000549316406
7263,3,0,16,16,0,0,22.496999740600586,1.8339999914169312
7266,1,0,12,12,0,0,20.49799919128418,2.3519999980926514
7271,1,0,5,5,0,0,22.5,2.3519999980926514
7273,2,0,12,12,0,0,25.086999893188477,0.16699999570846558
7277,5,0,17,16,0,0,22.420000076293945,5.413000106811523
7278,5,0,16,12,0,0,27.83300018310547,-21.506000518798828
7283,1,0,12,10,0,0,23.08300018310547,2.3519999980926514
7289,2,1,12,12,0,0,19.422000885009766,-2.6670000553131104
7295,2,0,12,12,0,0,20.249000549316406,2.3519999980926514
7297,1,0,10,10,0,0,22.5,-27.099000930786133
7301,1,0,14,12,0,0,25.091999053955078,-3.069000005722046
7303,1,0,14,14,0,0,30.5,2.3519999980926514
7305,1,1,12,12,0,0,25.749000549316406,2.3519999980926514
7310,1,1,16,12,0,0,24.753000259399414,4.415999889373779
7317,5,0,11,16,0,0,20.2549991607666,-3.3289999961853027
7320,14,0,6,6,0,1,20.16200065612793,2.3519999980926514
7324,2,1,12,12,1,1,28.49799919128418,1.6699999570846558
7328,1,0,5,9,1,1,23.499000549316406,6.01800012588501
7331,2,1,12,12,0,0,18.628000259399414,2.3519999980926514
7337,3,0,13,12,0,0,18.83099937438965,2.749000072479248
7339,3,0,12,14,0,0,24.840999603271484,3.8359999656677246
7348,6,0,16,12,0,0,21.665000915527344,-0.5799999833106995
7353,3,0,12,12,0,0,24.33099937438965,2.3519999980926514
7360,3,1,12,12,0,0,17.711000442504883,2.3519999980926514
7364,5,0,15,12,0,0,23.499000549316406,0.9829999804496765
7367,1,0,12,12,0,0,30.5,2.3519999980926514
7370,1,0,17,17,0,0,25.91900062561035,3.5810000896453857
7373,1,0,12,12,0,1,26.8799991607666,2.3519999980926514
7375,6,0,14,15,0,0,21.5,1.3329999446868896
7378,6,0,14,14,0,0,20.16699981689453,2.3519999980926514
7384,1,0,17,17,0,0,33.42100143432617,3.000999927520752
7386,1,1,12,12,0,0,23.499000549316406,6.521999835968018
7389,4,1,12,12,0,0,22.17099952697754,2.3519999980926514
7394,1,1,12,12,0,0,19.336999893188477,0.5040000081062317
7402,2,0,10,12,0,0,22.17099952697754,-32.49599838256836
7404,4,0,12,12,0,0,21.91900062561035,-5.585000038146973
7407,3,1,12,12,0,0,17.91900062561035,2.3519999980926514
7410,1,0,12,12,0,0,48.49800109863281,2.3519999980926514
7413,1,0,12,12,0,0,32.49800109863281,2.3519999980926514
7417,1,0,16,16,0,0,27.917999267578125,5.834000110626221
7421,5,0,10,14,0,0,22.756999969482422,2.9240000247955322
7426,4,0,14,12,0,0,21.250999450683594,1.0759999752044678
7434,4,0,14,12,0,0,21.833999633789063,1.4129999876022339
7441,1,0,12,12,0,0,20.753000259399414,-39.08599853515625
7458,5,0,12,12,0,0,29.75200080871582,13.001999855041504
7482,2,0,10,10,0,0,24.29800033569336,2.3519999980926514
7489,4,0,12,12,0,0,22.334999084472656,-1.8320000171661377
7491,3,0,8,8,0,0,18.253000259399414,2.3519999980926514
7493,6,0,12,12,0,0,20.2549991607666,1.0870000123977661
7497,2,0,12,9,0,0,22.833999633789063,-0.16200000047683716
7502,1,0,12,10,0,0,26.06999969482422,1.4179999828338623
7509,3,0,12,12,0,0,22.250999450683594,2.3519999980926514
7510,1,1,8,8,0,0,21.5,2.3519999980926514
7512,2,0,9,6,0,0,23.499000549316406,0.8080000281333923
7515,2,0,6,6,0,0,22.5,2.3519999980926514
7518,3,1,12,12,0,0,20.72599983215332,2.3519999980926514
7521,5,0,16,16,0,0,21.42099952697754,2.3519999980926514
7526,2,0,13,16,0,0,30.415000915527344,0.4129999876022339
7529,2,0,12,12,0,0,28.413000106811523,7.580999851226807
7531,2,0,9,9,0,0,26.5,2.3519999980926514
7534,4,0,9,9,0,0,17.16900062561035,2.3519999980926514
7536,5,0,10,12,0,0,24.49799919128418,4.249000072479248
7543,3,0,12,12,0,0,22.753999710083008,22.24799919128418
7545,4,0,12,12,0,0,19.165000915527344,0.75
7549,5,1,12,9,0,0,15.086000442504883,7.247000217437744
7558,1,1,9,12,0,0,24.084999084472656,3.009000062942505
7563,1,1,12,12,0,0,17.250999450683594,1.4839999675750732
7565,1,1,6,6,1,1,22.5,2.3519999980926514
7568,1,0,5,5,0,1,12.746999740600586,2.3519999980926514
7569,2,0,5,12,1,1,18.083999633789063,26.034000396728516
7572,1,0,11,11,0,0,22.437000274658203,2.3519999980926514
7584,1,0,10,9,0,0,17.670000076293945,7.8520002365112305
7586,1,0,17,14,0,0,23.332000732421875,2.4149999618530273
7589,1,0,14,14,0,0,20.91699981689453,2.3519999980926514
7593,4,1,16,16,0,0,19.750999450683594,1.9190000295639038
7594,4,1,16,14,0,0,21.670000076293945,-26.584999084472656
7596,6,0,12,16,1,1,25.5,1.5880000591278076
7608,2,0,16,12,0,0,20.884000778198242,6.1570000648498535
7624,2,0,12,11,0,0,20.084999084472656,7.313000202178955
7627,1,0,16,16,0,0,20.49799919128418,2.3519999980926514
7630,8,0,8,8,0,0,17.42099952697754,2.3519999980926514
7638,2,0,10,12,0,0,21.833999633789063,1.2480000257492065
7643,4,0,12,9,0,0,20.756000518798828,4.413000106811523
7645,1,1,9,9,0,0,17.083999633789063,2.3519999980926514
7646,2,1,12,12,0,0,19.25,2.3519999980926514
7647,3,0,10,10,0,0,17.42099952697754,9.414999961853027
7649,4,1,5,5,1,0,20.673999786376953,2.3519999980926514
7673,1,0,12,11,1,1,26.086000442504883,0.25200000405311584
7676,1,0,8,8,0,0,21.49799919128418,2.3519999980926514
7678,6,0,12,12,0,0,22.66699981689453,0.9169999957084656
7684,2,1,12,12,0,0,20.084999084472656,8.664999961853027
7686,4,0,10,9,0,0,27.499000549316406,5.6020002365112305
7688,2,1,11,11,0,0,17.584999084472656,2.3519999980926514
7692,1,1,13,12,0,0,31.479999542236328,-7.065999984741211
7697,4,0,12,13,0,0,24.999000549316406,2.9159998893737793
7703,3,0,12,12,0,0,30.59000015258789,1.8339999914169312
7718,3,0,12,12,0,0,22.415000915527344,2.6689999103546143
7721,3,1,16,16,0,0,34.75400161743164,4.421999931335449
7725,3,1,16,15,0,0,24.503999710083008,10.25100040435791
7728,4,0,12,12,0,0,18.003999710083008,2.3519999980926514
7732,2,1,14,14,0,0,19.917999267578125,-0.8130000233650208
7734,1,0,20,16,0,0,36.04399871826172,6.669000148773193
7736,1,0,16,14,0,0,23.499000549316406,2.322000026702881
7742,1,1,16,11,0,0,20.084999084472656,15.168000221252441
7743,1,1,16,14,0,0,22.833999633789063,-18.41200065612793
7745,1,1,14,17,0,0,22.91900062561035,-5.831999778747559
7747,1,1,16,16,0,0,24.49799919128418,2.3519999980926514
7749,3,1,12,12,0,0,18.753999710083008,2.3519999980926514
7752,3,0,12,12,0,0,22.5,2.3519999980926514
7755,2,0,12,12,0,0,20.500999450683594,2.3519999980926514
7760,3,1,16,17,0,0,27.503999710083008,4.251999855041504
7766,2,0,12,12,0,0,24.413000106811523,12.767000198364258
7768,3,0,8,9,0,0,21.91900062561035,2.943000078201294
7772,6,0,8,8,0,0,18.253000259399414,2.3519999980926514
7774,1,0,2,2,0,0,16.49799919128418,2.3519999980926514
7776,1,0,12,12,0,0,22.24799919128418,2.3519999980926514
7779,1,0,12,12,0,0,20.246000289916992,2.3519999980926514
7784,2,0,12,12,0,0,16.834999084472656,2.3519999980926514
7801,1,1,14,12,1,1,30.253000259399414,-3.5179998874664307
7803,3,1,11,9,1,1,15.003000259399414,6.497000217437744
7806,4,1,12,12,0,0,23.74799919128418,2.3519999980926514
7818,1,0,12,11,0,0,24.170000076293945,-5.915999889373779
7822,3,1,12,17,0,0,22.089000701904297,1.3359999656677246
7828,3,1,12,11,0,0,20.999000549316406,1.8320000171661377
7839,2,0,13,11,0,0,22.083999633789063,-3.6630001068115234
7841,1,1,12,18,0,0,19.499000549316406,-3.9100000858306885
7846,1,1,12,12,0,0,19.496000289916992,2.3519999980926514
7849,2,0,12,12,1,1,16.500999450683594,2.3519999980926514
7852,1,0,12,12,0,0,25.371999740600586,2.3519999980926514
7853,1,0,10,12,0,0,23.422000885009766,-1.4980000257492065
7863,1,1,12,12,0,0,16.003000259399414,2.000999927520752
7866,3,1,12,12,0,0,21.413000106811523,2.3519999980926514
7882,5,1,14,14,0,0,17.21299934387207,2.3519999980926514
7883,3,0,12,13,0,0,20.336999893188477,10.168000221252441
7885,3,1,5,5,1,1,22.5,2.3519999980926514
7888,2,1,9,9,0,1,20.999000549316406,2.3519999980926514
7892,2,0,12,16,1,1,28.667999267578125,9.1660003662109375
7894,10,1,6,6,0,1,16.422000885009766,2.3519999980926514
7905,1,1,12,12,0,0,17.665000915527344,2.3519999980926514
7907,1,1,9,9,0,0,23.499000549316406,2.3519999980926514
7911,1,0,10,16,0,0,23.25,1.503000020980835
7912,1,0,12,9,0,0,21.746999740600586,23.58099937438965
7915,1,1,9,9,0,0,20,2.3519999980926514
7918,1,0,11,11,0,0,44.500999450683594,2.3519999980926514
7920,2,0,13,13,0,0,26.5,2.3519999980926514
7922,3,0,18,16,0,0,23.422000885009766,1.0870000123977661
7924,3,0,16,16,0,0,22.5049991607666,2.3519999980926514
7928,1,0,10,10,0,0,34.32699966430664,2.3519999980926514
7934,4,0,12,12,0,0,22.663999557495117,0.4959999918937683
7936,4,0,21,18,0,0,29.916000366210938,9.831999778747559
7940,3,0,17,16,0,0,23.74799919128418,4.166999816894531
7943,3,0,16,14,0,0,19.461000442504883,6.876999855041504
7944,3,0,8,8,0,0,24.999000549316406,2.3519999980926514
7949,3,1,16,16,0,0,21.996999740600586,2.3519999980926514
7952,2,1,12,12,0,0,16.2549991607666,2.3519999980926514
7953,3,0,12,12,0,0,18.839000701904297,-0.5860000252723694
7955,3,0,12,12,0,0,23.499000549316406,7.138000011444092
7958,3,0,12,12,0,0,17.680999755859375,2.3519999980926514
7974,1,0,12,12,0,1,31.750999450683594,2.3519999980926514
7976,1,0,8,8,0,0,22.5,1.190999984741211
7979,1,0,8,8,0,0,21.30900001525879,2.3519999980926514
7981,4,0,8,8,0,0,24.49799919128418,3.5260000228881836
7984,1,1,8,8,0,0,21.91900062561035,2.3519999980926514
7987,3,0,12,12,0,0,20.58300018310547,2.3519999980926514
7992,1,1,17,16,0,0,27.499000549316406,4.671000003814697
7998,1,0,17,16,0,0,39.00299835205078,-0.6650000214576721
8002,1,1,12,12,0,0,21.106000900268555,2.3519999980926514
8010,3,0,14,12,0,0,23.586999893188477,4.589000225067139
8019,1,1,8,12,0,0,24.58300018310547,13.23799991607666
8027,3,0,17,16,0,0,20.75,0.5799999833106995
8029,3,0,12,12,0,0,22.000999450683594,2.1679999828338623
8036,4,1,12,12,0,0,19.086000442504883,-21.999000549316406
8038,5,0,14,12,0,0,22.99799919128418,-0.164000004529953
8042,3,0,17,16,0,0,25.415000915527344,-0.6629999876022339
8043,3,0,16,12,0,0,24.753000259399414,-39.66299819946289
8045,1,0,13,12,0,0,19.499000549316406,1.9850000143051147
8048,1,0,12,12,0,0,15.315999984741211,2.3519999980926514
8050,1,1,5,5,0,0,33.29499816894531,2.3519999980926514
8053,4,0,9,9,0,0,18.354999542236328,2.3519999980926514
8058,3,0,14,12,0,0,21.979000091552734,-0.06800000369548798
8064,3,0,12,13,0,0,20.16699981689453,2.6670000553131104
8070,1,0,8,8,1,1,23.499000549316406,2.3519999980926514
8073,3,0,14,14,0,0,20.16699981689453,2.3519999980926514
8075,4,1,19,19,0,0,28.91699981689453,2.3519999980926514
8083,1,0,13,16,0,0,29.00200080871582,4.334000110626221
8087,3,0,12,12,0,0,22.91900062561035,0
8092,4,0,12,12,0,0,20.49799919128418,0.9169999957084656
8094,2,0,8,16,0,0,21.916000366210938,3.6710000038146973
8098,3,0,9,9,0,0,15.75100040435791,2.3519999980926514
8101,1,0,8,8,0,0,19.591999053955078,2.3519999980926514
8103,4,1,12,12,0,0,19.167999267578125,2.552000045776367
8107,4,0,14,12,0,0,22.672000885009766,4.085000038146973
8111,3,0,12,12,0,0,26.496999740600586,2.3519999980926514
8114,1,1,9,9,0,0,15.295999526977539,2.3519999980926514
8122,3,0,11,5,0,0,17.749000549316406,0
8124,1,0,4,4,0,0,18.5,2.3519999980926514
8128,1,0,10,10,0,0,29.132999420166016,0.16699999570846558
8131,3,0,12,12,0,0,20.25200080871582,2.3519999980926514
8133,1,1,14,14,0,0,23.499000549316406,2.3519999980926514
8138,1,1,12,9,0,0,18.000999450683594,10.414999961853027
8144,1,0,16,16,0,0,26.5,2.3519999980926514
8146,2,0,12,13,0,0,22.496999740600586,0.12600000202655792
8149,2,0,12,12,0,0,22.496999740600586,2.3519999980926514
8151,2,1,11,11,0,1,15.836000442504883,2.3519999980926514
8157,3,0,13,12,0,0,22.166000366210938,-11.829999923706055
8161,1,1,10,10,0,0,22.14900016784668,2.3519999980926514
8172,3,1,12,12,0,1,16.422000885009766,2.3519999980926514
8183,3,0,12,12,0,0,27.499000549316406,23.08300018310547
8186,6,0,12,12,0,0,18.086000442504883,2.3519999980926514
8192,5,1,11,13,0,0,20.2549991607666,0.16699999570846558
8198,3,0,13,12,0,0,20.084999084472656,1.0019999742507935
8210,1,1,12,12,1,0,24.459999084472656,2.3519999980926514
8218,8,0,8,8,0,1,18.726999282836914,2.3519999980926514
8221,2,0,13,12,0,0,22.663999557495117,2.244999885559082
8223,2,0,12,12,0,0,19.496000289916992,1.8259999752044678
8225,1,0,16,12,0,0,21.5,0.9990000128746033
8228,1,0,12,12,0,0,20.500999450683594,2.3519999980926514
8231,2,0,8,13,0,0,21.33099937438965,2.997999906539917
8233,2,0,11,12,0,0,20.084999084472656,1.503000020980835
8244,1,1,11,17,0,0,24.32900047302246,-16.170000076293945
8245,2,1,17,17,0,0,33.83399963378906,2.3519999980926514
8247,2,1,14,11,0,0,18.166000366210938,-1.503000020980835
8255,1,0,7,10,1,1,37.53300094604492,3.1619999408721924
8260,3,0,3,3,0,1,27.709999084472656,2.3519999980926514
8265,1,0,17,10,0,0,30.844999313354492,1.9989999532699585
8266,1,1,13,13,0,0,20.084999084472656,2.3519999980926514
8270,1,0,10,10,1,1,23.83799934387207,11.748000144958496
8275,2,0,13,17,0,0,28.41900062561035,-9.498000144958496
8278,2,1,12,12,0,1,19.503999710083008,2.3519999980926514
8283,2,0,12,12,1,1,23.214000701904297,-20.226999282836914
8288,6,1,16,16,0,0,26.167999267578125,2.3519999980926514
8292,1,1,17,16,0,0,24.58300018310547,0.10700000077486038
8294,1,0,10,10,0,0,23.496000289916992,2.3519999980926514
8295,3,0,12,13,0,0,24.003000259399414,4.504000186920166
8298,2,1,12,12,0,0,19.25,2.3519999980926514
8300,3,1,14,14,0,0,25.5,2.3519999980926514
8302,3,0,16,17,0,0,26.000999450683594,-19.086000442504883
8307,1,0,16,16,0,0,24.246000289916992,1.0870000123977661
8311,3,0,16,13,1,1,28.832000732421875,6.165999889373779
8314,2,1,12,12,1,0,21.40999984741211,2.3519999980926514
8321,3,0,12,12,1,0,22.420000076293945,-0.0820000022649765
8335,1,0,12,12,0,1,24.422000885009766,2.3519999980926514
8340,1,0,14,14,0,1,19.496000289916992,2.3519999980926514
8348,2,0,12,15,1,1,28.834999084472656,4.916999816894531
8350,1,0,5,5,1,1,36.49800109863281,2.3519999980926514
8353,1,0,12,12,1,1,30.5,2.3519999980926514
8358,3,0,17,17,0,0,28.58300018310547,0.4189999997615814
8364,1,0,12,12,0,0,31.770000457763672,-0.75
8372,1,1,12,13,0,0,22.386999130249023,-6.000999927520752
8376,1,0,8,8,0,0,23.499000549316406,2.3519999980926514
8380,2,0,5,12,0,0,17.49799919128418,0.8299999833106995
8385,4,0,11,11,0,0,19.74799919128418,0
8390,2,0,6,11,0,0,16.667999267578125,36.33399963378906
8396,2,0,16,12,0,0,22.9950008392334,-3.1019999980926514
8405,3,1,12,12,0,0,19.961999893188477,2.3519999980926514
8419,1,0,16,16,0,0,24.930999755859375,2.3519999980926514
8423,6,1,11,11,0,1,17.584999084472656,2.3519999980926514
8427,2,1,13,13,0,1,18.253000259399414,2.3519999980926514
8433,1,1,11,11,1,0,27.253000259399414,2.3519999980926514
8444,4,0,13,12,1,1,20.667999267578125,4
8451,2,0,10,10,1,0,18.457000732421875,2.3519999980926514
8453,5,1,12,12,1,0,21.66699981689453,2.3519999980926514
8456,5,1,11,11,0,1,18.66699981689453,2.3519999980926514
8466,3,0,17,13,1,1,20.667999267578125,14.585000038146973
8470,2,0,12,12,0,1,22.250999450683594,2.3519999980926514
8474,2,1,12,12,1,1,18.790000915527344,3.6440000534057617
8480,1,0,15,15,1,0,30.57900047302246,2.3519999980926514
8483,3,0,12,12,0,0,28.579999923706055,2.3519999980926514
8486,1,1,11,11,0,0,25.131000518798828,28.084999084472656
8487,2,1,12,12,0,0,23.666000366210938,2.3519999980926514
8498,3,0,9,9,0,0,20.246000289916992,7.833000183105469
8512,1,0,12,12,0,1,23.499000549316406,2.3519999980926514
8517,3,1,13,12,1,1,30.66699981689453,3.9149999618530273
8520,6,1,10,10,0,1,17.24799919128418,2.3519999980926514
8532,4,0,9,9,0,1,20.746999740600586,2.3519999980926514
8535,2,0,14,14,0,0,26.250999450683594,2.3519999980926514
8547,6,1,12,12,0,1,21.999000549316406,2.3519999980926514
8550,4,0,12,13,1,1,21.582000732421875,0.4129999876022339
8555,1,0,12,12,0,1,21.09000015258789,2.3519999980926514
8563,2,1,12,11,1,1,17.163999557495117,-2.5789999961853027
8569,1,1,12,12,1,0,19.795000076293945,2.3519999980926514
8576,1,0,12,7,1,1,27.334999084472656,4.585999965667725
8585,1,1,2,2,1,0,16.459999084472656,2.3519999980926514
8587,1,1,10,10,1,1,17.5,2.3519999980926514
8589,5,0,6,6,0,1,23.589000701904297,2.3519999980926514
8594,2,0,12,12,1,0,23.413999557495117,2.3519999980926514
8598,2,0,11,11,1,0,18.66900062561035,2.3519999980926514
8600,1,0,7,7,1,1,16.49799919128418,2.3519999980926514
8605,4,0,12,12,0,1,24.999000549316406,2.3519999980926514
8613,1,0,11,9,1,1,35.83599853515625,22.086000442504883
8629,2,0,12,12,1,1,26.040000915527344,4.038000106811523
8640,2,1,9,12,1,1,20.170000076293945,9.503000259399414
8673,1,0,10,11,1,1,28.586000442504883,0.8709999918937683
8683,3,1,9,9,1,0,28.415000915527344,2.3519999980926514
8685,1,1,9,9,1,1,16.49799919128418,2.3519999980926514
8690,1,1,10,10,1,0,32.00299835205078,2.3519999980926514
8693,6,1,12,12,0,1,15.458000183105469,2.3519999980926514
8702,9,0,12,12,1,0,20.003000259399414,2.3519999980926514
8719,1,0,11,12,1,1,26.334999084472656,3.1679999828338623
8726,3,0,12,12,1,1,25.49799919128418,-1.9989999532699585
8730,1,0,14,11,1,1,30.33300018310547,1.2480000257492065
8741,1,0,12,12,1,0,31.58099937438965,2.3519999980926514
8743,4,0,4,4,0,1,14.543000221252441,2.3519999980926514
8754,2,0,11,11,1,1,20.579999923706055,1.0839999914169312
8758,1,1,11,11,0,1,19.336999893188477,2.3519999980926514
8761,4,0,11,11,0,1,25.207000732421875,2.3519999980926514
8773,4,0,16,16,0,0,24.91699981689453,2.3519999980926514
8775,3,1,4,4,0,0,23.420000076293945,2.3519999980926514
8780,3,1,12,12,0,0,17.91900062561035,2.3519999980926514
8786,1,1,8,8,0,0,27.000999450683594,2.3519999980926514
8789,2,0,14,15,0,0,28.333999633789063,9.25100040435791
8795,3,0,12,12,0,1,18.420000076293945,2.3519999980926514
8798,3,0,12,12,0,1,27.170000076293945,2.3519999980926514
8801,4,0,12,12,0,1,22.75200080871582,2.3519999980926514
8805,3,1,11,11,0,1,17.91900062561035,2.3519999980926514
8813,1,1,15,15,1,0,25.16900062561035,2.3519999980926514
8815,1,1,13,13,1,1,27.917999267578125,0.8949999809265137
8816,1,1,16,15,1,1,25.506000518798828,1.0839999914169312
8822,1,0,16,16,1,1,29.07900047302246,2.9240000247955322
8827,2,0,12,12,0,0,27.503999710083008,2.3519999980926514
8831,3,1,8,8,0,0,22.5,2.3519999980926514
8833,4,1,8,8,0,0,17.91900062561035,2.3519999980926514
8835,3,0,14,14,0,0,18.916000366210938,2.3519999980926514
8837,4,0,12,14,0,0,21.66699981689453,1.5850000381469727
8846,2,1,13,13,0,0,22.5049991607666,2.3519999980926514
8851,2,0,13,12,0,0,22.66699981689453,3.253000020980835
8854,1,0,12,12,0,0,21.49799919128418,2.3519999980926514
8856,1,1,16,16,0,0,23.499000549316406,2.3519999980926514
8860,9,0,12,12,0,0,23.420000076293945,2.3519999980926514
8885,2,1,17,17,0,0,14.543000221252441,2.3519999980926514
8887,1,0,15,15,0,0,22.5,2.3519999980926514
8908,1,1,16,16,0,0,31.83300018310547,2.3519999980926514
8924,1,0,12,12,1,1,19.499000549316406,2.3519999980926514
8927,5,0,10,10,0,1,18.5,2.3519999980926514
8930,2,0,11,11,1,0,21.833999633789063,2.3519999980926514
8932,3,1,13,13,0,1,18.5,2.3519999980926514
8937,3,1,8,8,0,1,16.746999740600586,2.3519999980926514
8939,11,1,13,13,1,0,12.711999893188477,2.3519999980926514
8959,2,1,10,10,1,0,31.16900062561035,2.3519999980926514
8969,1,1,12,12,0,1,30.334999084472656,2.3519999980926514
8971,3,0,12,12,0,0,22.5,2.3519999980926514
8974,3,0,12,12,0,0,21.5,2.3519999980926514
8978,4,0,12,12,0,1,18.833999633789063,2.3519999980926514
8979,8,0,10,10,1,0,21.083999633789063,2.3519999980926514
8984,4,0,10,14,1,1,25.999000549316406,0
8993,1,1,12,12,0,1,16.665000915527344,2.3519999980926514
8997,1,0,10,12,1,1,24,11.833000183105469
8998,1,1,12,12,0,0,16.375,2.3519999980926514
9007,2,1,14,14,0,0,25.75200080871582,2.3519999980926514
9012,4,0,12,12,0,0,20.249000549316406,2.3519999980926514
9013,4,0,12,10,0,0,18.08099937438965,2.1679999828338623
9018,2,0,13,12,0,0,20.58300018310547,-6.834000110626221
9028,3,1,12,16,0,0,22.417999267578125,4.868000030517578
9042,3,0,12,12,0,0,19.589000701904297,-9.494999885559082
9049,2,1,14,14,0,0,21.04599952697754,2.3519999980926514
9057,1,0,12,10,0,0,32.084999084472656,7.663000106811523
9060,1,0,12,12,0,1,18.334999084472656,2.3519999980926514
9062,1,0,10,10,1,1,16.49799919128418,2.3519999980926514
9065,3,0,11,11,0,1,19.958999633789063,2.3519999980926514
9067,1,1,12,12,1,0,20.746000289916992,2.3519999980926514
9069,1,1,4,4,1,1,26.5,2.3519999980926514
9082,2,1,12,12,0,0,23.666000366210938,2.3519999980926514
9088,5,1,13,12,0,0,22.75200080871582,2.3519999980926514
9091,2,1,12,12,0,0,25.160999298095703,2.3519999980926514
9096,3,1,12,12,0,0,17.66699981689453,2.3519999980926514
9098,2,0,12,12,1,0,18.496999740600586,2.3519999980926514
9100,9,1,8,8,0,0,17.7549991607666,2.3519999980926514
9102,3,0,8,8,0,0,18.75200080871582,-4.9770002365112305
9108,3,1,12,12,1,0,21.33300018310547,2.3519999980926514
9112,2,1,12,12,1,1,18.329999923706055,-17.66200065612793
9118,2,1,7,7,0,1,25.458999633789063,2.3519999980926514
9126,9,0,4,7,1,1,26.66699981689453,7.414000034332275
9131,1,1,12,10,1,1,22.253000259399414,2.0840001106262207
9133,1,0,10,17,1,1,20.920000076293945,-12.251999855041504
9146,1,0,10,14,1,1,17.93000030517578,-0.9200000166893005
9158,1,0,12,14,1,1,23.083999633789063,8.50100040435791
9161,10,0,16,16,0,1,20.624000549316406,2.3519999980926514
9163,1,1,15,16,1,1,28.665000915527344,0.6710000038146973
9171,2,1,10,10,0,0,16.999000549316406,2.3519999980926514
9173,10,0,8,8,0,0,18.417999267578125,2.3519999980926514
9188,6,0,3,3,0,0,21.253999710083008,2.3519999980926514
9192,3,0,12,12,0,0,24.91699981689453,2.3519999980926514
9198,6,0,10,10,0,0,18.75200080871582,2.3519999980926514
9199,2,0,9,9,0,0,17.00200080871582,5.418000221252441
9219,2,0,15,15,0,1,25.916000366210938,2.3519999980926514
9232,1,1,14,14,1,0,29.75200080871582,2.3519999980926514
9237,4,0,10,10,0,0,22.08099937438965,2.3519999980926514
9239,2,0,10,10,0,0,29.00200080871582,2.3519999980926514
9241,3,0,12,12,0,0,21.086999893188477,-0.8379999995231628
9243,2,1,10,10,1,0,16.832000732421875,2.3519999980926514
9245,1,0,6,6,1,1,24.49799919128418,2.3519999980926514
9248,12,0,6,6,0,1,19.750999450683594,2.3519999980926514
9255,3,1,12,12,1,1,20.753000259399414,-1.8949999809265137
9263,2,1,12,12,0,0,17.749000549316406,2.3519999980926514
9266,2,1,12,12,0,0,21.172000885009766,2.3519999980926514
9269,8,1,9,9,0,1,16.41900062561035,2.3519999980926514
9271,2,1,12,12,0,1,17.75200080871582,2.3519999980926514
9273,2,0,10,10,0,0,18.256000518798828,2.3519999980926514
9281,1,1,13,12,0,0,19.086000442504883,-0.32899999618530273
9284,1,1,16,16,0,0,24.75,2.3519999980926514
9292,3,0,10,10,0,1,19.2549991607666,2.3519999980926514
9293,3,0,12,12,1,0,20.834999084472656,2.3519999980926514
9299,2,0,13,13,0,1,21.670000076293945,2.3519999980926514
9308,2,1,8,8,0,0,21.999000549316406,2.3519999980926514
9317,4,1,10,13,0,0,18.17099952697754,-5.084000110626221
9325,1,0,11,14,0,0,25.833999633789063,-8.081999778747559
9328,1,0,11,11,0,1,18.5,2.3519999980926514
9331,1,0,12,12,0,1,26.020999908447266,2.3519999980926514
9336,1,0,14,14,1,1,33.95800018310547,1.7489999532699585
9339,3,1,13,13,0,1,23.917999267578125,2.3519999980926514
9341,1,0,17,17,1,0,26.42300033569336,2.3519999980926514
9342,3,0,12,12,0,1,22.584999084472656,2.3519999980926514
9344,1,0,8,8,1,1,20.49799919128418,2.3519999980926514
9346,3,1,11,11,0,0,18.749000549316406,2.3519999980926514
9349,2,1,12,12,0,0,17.91900062561035,2.3519999980926514
9353,1,1,12,12,0,0,19.750999450683594,2.3519999980926514
9356,3,0,12,12,0,1,33.172000885009766,2.3519999980926514
9359,1,0,12,12,1,1,27.499000549316406,2.3519999980926514
